x;y;waterlevel;nutrients
194;60;19;39
194;59;54;89
194;58;89;91
194;57;40;13
194;56;13;31
194;55;66;61
194;54;93;37
194;53;38;48
194;52;96;15
194;51;12;54
194;50;78;18
194;49;75;70
194;48;44;34
194;47;15;79
194;46;11;28
194;45;71;12
194;44;23;25
194;43;45;64
194;42;47;26
194;41;29;89
194;40;46;36
194;39;85;60
194;38;46;59
194;37;72;84
194;36;22;49
194;35;49;39
194;34;25;27
194;33;98;53
194;32;56;37
194;31;56;27
194;30;84;62
194;29;68;63
194;28;83;43
194;27;73;61
194;26;86;60
194;25;61;83
194;24;16;87
194;23;99;94
194;22;70;86
194;21;62;18
194;20;76;55
194;19;42;16
194;18;18;97
194;17;26;45
194;16;87;94
194;15;24;53
194;14;22;14
194;13;72;47
194;12;79;54
194;11;70;63
194;10;72;31
194;9;52;20
194;8;38;40
194;7;29;32
194;6;75;88
194;5;70;78
194;4;97;37
194;3;48;80
194;2;22;46
194;1;25;65
194;0;41;20
193;238;61;20
193;237;87;49
193;236;70;72
193;235;26;80
193;234;65;39
193;233;76;62
193;232;64;80
193;231;10;78
193;230;75;32
193;229;32;67
193;228;53;94
193;227;81;16
193;226;62;50
193;225;70;98
193;224;72;58
193;223;60;16
193;222;52;40
193;221;38;48
193;220;22;24
193;219;24;20
193;218;53;55
193;217;88;44
193;216;51;33
193;215;97;31
193;214;41;16
193;213;13;86
193;212;96;69
193;211;79;79
193;210;58;27
193;209;25;91
193;208;29;61
193;207;10;45
193;206;44;74
193;205;23;33
193;204;60;82
193;203;25;30
193;202;68;64
193;201;95;74
193;200;98;64
193;199;65;84
193;198;11;32
193;197;46;27
193;196;90;36
193;195;29;63
193;194;20;21
193;193;48;26
193;192;31;29
193;191;92;96
193;190;77;91
193;189;86;42
193;188;13;48
193;187;76;94
193;186;30;67
193;185;78;30
193;184;38;77
193;183;11;68
193;182;36;17
193;181;98;96
193;180;63;87
193;179;94;96
193;178;64;33
193;177;88;59
193;176;54;75
193;175;43;66
193;174;44;62
193;173;26;90
193;172;85;36
193;171;87;17
193;170;13;58
193;169;18;61
193;168;21;30
193;167;70;25
193;166;51;99
193;165;86;44
193;164;34;37
193;163;58;74
193;162;60;61
193;161;35;96
193;160;43;84
193;159;97;46
193;158;12;65
193;157;35;91
193;156;73;73
193;155;42;86
193;154;63;15
193;153;96;14
193;152;47;18
193;151;72;56
193;150;68;58
193;149;89;25
193;148;53;61
193;147;11;38
193;146;87;78
193;145;34;44
193;144;95;93
193;143;55;76
193;142;53;77
193;141;69;14
193;140;94;31
193;139;37;23
193;138;83;51
193;137;14;71
193;136;84;98
193;135;62;84
193;134;90;21
193;133;74;73
193;132;82;69
193;131;40;76
193;130;81;12
193;129;21;40
193;128;25;53
193;127;57;54
193;126;67;27
193;125;56;35
193;124;66;56
193;123;12;34
193;122;60;43
193;121;39;47
193;120;71;56
193;119;44;79
193;118;71;59
193;117;31;85
193;116;91;33
193;115;36;32
193;114;78;82
193;113;38;59
193;112;89;22
193;111;51;54
193;110;46;45
193;109;82;39
193;108;42;12
193;107;23;71
193;106;11;89
193;105;91;99
193;104;39;24
193;103;27;80
193;102;63;79
193;101;62;62
193;100;16;48
193;99;31;19
193;98;23;19
193;97;86;25
193;96;72;44
193;95;17;40
193;94;60;70
193;93;30;26
193;92;65;77
193;91;48;92
193;90;37;33
193;89;71;94
193;88;20;18
193;87;73;85
193;86;43;81
193;85;95;98
193;84;26;31
193;83;26;88
193;82;20;93
193;81;22;89
193;80;31;71
193;79;80;43
193;78;84;61
193;77;28;77
193;76;39;95
193;75;60;44
193;74;19;86
193;73;78;89
193;72;53;24
193;71;92;80
193;70;90;85
193;69;20;93
193;68;49;60
193;67;59;36
193;66;13;48
193;65;30;56
193;64;46;95
193;63;97;86
193;62;42;70
193;61;82;75
193;60;58;85
193;59;72;37
193;58;37;86
193;57;31;50
193;56;40;33
193;55;82;95
193;54;55;17
193;53;69;97
193;52;17;80
193;51;32;40
193;50;16;36
193;49;59;92
193;48;51;52
193;47;36;81
193;46;99;78
193;45;78;76
193;44;66;85
193;43;66;28
193;42;38;64
193;41;62;73
193;40;65;75
193;39;71;98
193;38;38;67
193;37;78;34
193;36;93;59
193;35;28;56
193;34;82;31
193;33;22;12
193;32;56;99
193;31;86;54
193;30;84;94
193;29;69;35
193;28;36;20
193;27;31;98
193;26;46;83
193;25;28;83
193;24;92;54
193;23;41;73
193;22;89;81
193;21;26;58
193;20;45;42
193;19;21;31
193;18;22;57
193;17;41;79
193;16;38;31
193;15;65;25
193;14;64;34
193;13;90;65
193;12;46;54
193;11;69;65
193;10;48;32
193;9;47;33
193;8;71;34
193;7;73;91
193;6;69;36
193;5;12;57
193;4;52;96
193;3;23;26
193;2;88;17
193;1;22;66
193;0;10;15
192;238;18;93
192;237;87;64
192;236;12;50
192;235;89;12
192;234;21;36
192;233;91;83
192;232;90;79
192;231;70;44
192;230;43;84
192;229;87;46
192;228;77;52
192;227;51;71
192;226;17;26
192;225;71;58
192;224;46;25
192;223;33;35
192;222;81;22
192;221;43;36
192;220;67;94
192;219;67;24
192;218;74;62
192;217;28;91
192;216;88;98
192;215;75;83
192;214;75;50
192;213;86;40
192;212;77;89
192;211;30;21
192;210;76;43
192;209;36;75
192;208;47;35
192;207;50;14
192;206;41;19
192;205;90;23
192;204;10;83
192;203;77;80
192;202;12;41
192;201;31;19
192;200;63;10
192;199;13;20
192;198;74;37
192;197;87;80
192;196;80;93
192;195;40;12
192;194;99;58
192;193;87;63
192;192;80;47
192;191;48;34
192;190;50;65
192;189;18;25
192;188;10;37
192;187;39;22
192;186;44;54
192;185;78;56
192;184;30;35
192;183;88;52
192;182;42;49
192;181;18;93
192;180;79;33
192;179;39;77
192;178;18;31
192;177;84;10
192;176;15;63
192;175;15;48
192;174;41;50
192;173;79;17
192;172;52;95
192;171;39;60
192;170;46;41
192;169;95;18
192;168;38;56
192;167;16;46
192;166;59;14
192;165;36;90
192;164;14;42
192;163;37;33
192;162;69;51
192;161;67;21
192;160;74;81
192;159;70;44
192;158;73;28
192;157;81;99
192;156;39;27
192;155;39;76
192;154;56;61
192;153;61;20
192;152;50;11
192;151;63;64
192;150;73;56
192;149;42;19
192;148;77;52
192;147;61;53
192;146;74;25
192;145;21;87
192;144;40;79
192;143;57;81
192;142;82;23
192;141;91;33
192;140;15;32
192;139;48;60
192;138;27;66
192;137;16;85
192;136;11;69
192;135;66;27
192;134;71;13
192;133;57;99
192;132;33;74
192;131;76;17
192;130;53;16
192;129;42;18
192;128;65;68
192;127;75;60
192;126;65;89
192;125;13;49
192;124;31;42
192;123;68;14
192;122;88;38
192;121;95;91
192;120;84;44
192;119;70;86
192;118;37;39
192;117;65;81
192;116;46;41
192;115;74;96
192;114;26;22
192;113;65;55
192;112;55;41
192;111;14;92
192;110;67;24
192;109;80;53
192;108;94;43
192;107;31;76
192;106;42;39
192;105;80;53
192;104;41;48
192;103;89;91
192;102;36;14
192;101;79;39
192;100;28;76
192;99;92;73
192;98;64;51
192;97;13;67
192;96;66;21
192;95;73;59
192;94;90;46
192;93;80;28
192;92;79;27
192;91;31;50
192;90;80;91
192;89;67;48
192;88;82;83
192;87;45;70
192;86;97;16
192;85;18;20
192;84;28;82
192;83;91;21
192;82;15;95
192;81;35;96
192;80;22;72
192;79;53;55
192;78;41;58
192;77;77;38
192;76;96;52
192;75;91;84
192;74;43;33
192;73;59;89
192;72;36;90
192;71;31;45
192;70;57;29
192;69;17;29
192;68;22;46
192;67;51;70
192;66;69;58
192;65;97;92
192;64;71;28
192;63;24;12
192;62;96;63
192;61;56;17
192;60;49;71
192;59;23;71
192;58;92;64
192;57;31;55
192;56;59;82
192;55;92;26
192;54;41;34
192;53;77;59
192;52;26;80
192;51;96;53
192;50;87;42
192;49;80;56
192;48;84;68
192;47;99;28
192;46;36;49
192;45;76;63
192;44;57;69
192;43;89;39
192;42;48;62
192;41;17;96
192;40;19;83
192;39;46;45
192;38;10;99
192;37;38;69
192;36;87;45
192;35;19;96
192;34;97;44
192;33;29;55
192;32;57;56
192;31;31;44
192;30;58;92
192;29;65;53
192;28;64;45
192;27;69;89
192;26;74;34
192;25;72;17
192;24;99;39
192;23;52;40
192;22;26;85
192;21;65;99
192;20;88;12
192;19;80;10
192;18;75;94
192;17;68;71
192;16;90;83
192;15;60;56
192;14;68;56
192;13;25;79
192;12;42;45
192;11;97;88
192;10;85;94
192;9;73;79
192;8;49;55
192;7;60;44
192;6;95;69
192;5;53;55
192;4;27;43
192;3;34;30
192;2;16;44
192;1;24;92
192;0;55;78
191;238;18;50
191;237;61;73
191;236;49;32
191;235;63;99
191;234;67;64
191;233;85;78
191;232;17;85
191;231;54;64
191;230;14;24
191;229;80;62
191;228;16;20
191;227;43;58
191;226;89;71
191;225;17;83
191;224;11;79
191;223;60;83
191;222;99;83
191;221;34;53
191;220;80;14
191;219;49;62
191;218;53;54
191;217;83;41
191;216;37;81
191;215;71;79
191;214;66;37
191;213;90;77
191;212;13;54
191;211;88;51
191;210;84;16
191;209;50;82
191;208;47;61
191;207;87;25
191;206;42;95
191;205;48;75
191;204;74;70
191;203;60;33
191;202;74;72
191;201;41;24
191;200;54;68
191;199;94;59
191;198;85;32
191;197;21;61
191;196;60;77
191;195;22;38
191;194;94;15
191;193;76;10
191;192;84;38
191;191;51;25
191;190;67;49
191;189;94;40
191;188;67;14
191;187;99;40
191;186;56;37
191;185;18;36
191;184;46;35
191;183;63;61
191;182;55;32
191;181;61;15
191;180;83;77
191;179;97;58
191;178;90;70
191;177;52;94
191;176;25;96
191;175;20;71
191;174;94;88
191;173;97;44
191;172;91;53
191;171;10;84
191;170;33;80
191;169;87;54
191;168;75;11
191;167;20;59
191;166;89;85
191;165;77;28
191;164;98;80
191;163;54;38
191;162;87;15
191;161;63;78
191;160;74;66
191;159;78;46
191;158;59;42
191;157;62;74
191;156;36;58
191;155;73;52
191;154;98;76
191;153;72;35
191;152;23;89
191;151;19;60
191;150;99;13
191;149;25;92
191;148;18;64
191;147;35;61
191;146;11;53
191;145;87;28
191;144;71;32
191;143;15;53
191;142;90;77
191;141;27;90
191;140;58;91
191;139;39;15
191;138;58;22
191;137;97;22
191;136;96;63
191;135;46;20
191;134;28;92
191;133;40;60
191;132;22;32
191;131;37;92
191;130;34;34
191;129;44;18
191;128;80;96
191;127;85;95
191;126;51;49
191;125;44;71
191;124;13;43
191;123;42;33
191;122;21;57
191;121;93;40
191;120;65;49
191;119;51;49
191;118;95;99
191;117;46;89
191;116;79;76
191;115;72;95
191;114;53;73
191;113;89;46
191;112;22;69
191;111;45;87
191;110;48;82
191;109;96;54
191;108;62;96
191;107;40;12
191;106;14;71
191;105;18;98
191;104;60;32
191;103;55;19
191;102;54;10
191;101;55;67
191;100;15;59
191;99;77;55
191;98;35;21
191;97;43;57
191;96;83;81
191;95;44;94
191;94;70;89
191;93;62;32
191;92;30;22
191;91;93;28
191;90;92;24
191;89;86;62
191;88;88;27
191;87;42;66
191;86;49;41
191;85;95;75
191;84;86;87
191;83;23;29
191;82;42;61
191;81;65;52
191;80;58;40
191;79;25;64
191;78;59;69
191;77;64;45
191;76;15;41
191;75;27;42
191;74;27;91
191;73;31;66
191;72;89;80
191;71;79;49
191;70;57;90
191;69;65;62
191;68;92;74
191;67;76;54
191;66;10;43
191;65;57;75
191;64;30;10
191;63;68;83
191;62;71;37
191;61;81;81
191;60;90;77
191;59;72;69
191;58;48;64
191;57;68;61
191;56;41;92
191;55;54;40
191;54;91;73
191;53;98;53
191;52;36;14
191;51;47;34
191;50;51;68
191;49;77;62
191;48;58;43
191;47;21;26
191;46;12;57
191;45;34;84
191;44;23;23
191;43;67;96
191;42;14;60
191;41;84;27
191;40;44;58
191;39;38;65
191;38;87;82
191;37;65;27
191;36;35;31
191;35;28;80
191;34;49;43
191;33;68;78
191;32;28;68
191;31;55;36
191;30;19;68
191;29;80;32
191;28;92;95
191;27;22;13
191;26;61;41
191;25;12;13
191;24;11;83
191;23;32;31
191;22;36;20
191;21;85;86
191;20;93;53
191;19;93;27
191;18;27;23
191;17;48;51
191;16;70;96
191;15;60;77
191;14;31;92
191;13;24;85
191;12;65;53
191;11;77;16
191;10;33;73
191;9;37;58
191;8;61;29
191;7;93;43
191;6;16;84
191;5;32;76
191;4;65;97
191;3;75;13
191;2;50;51
191;1;13;71
191;0;17;81
190;238;41;43
190;237;72;73
190;236;47;76
190;235;49;97
190;234;32;48
190;233;52;22
190;232;84;54
190;231;81;48
190;230;10;41
190;229;53;59
190;228;75;23
190;227;33;45
190;226;47;40
190;225;94;35
190;224;68;73
190;223;47;26
190;222;50;73
190;221;84;14
190;220;57;41
190;219;71;62
190;218;65;19
190;217;54;29
190;216;53;53
190;215;76;25
190;214;93;86
190;213;82;86
190;212;35;10
190;211;51;41
190;210;37;35
190;209;30;71
190;208;47;13
190;207;25;20
190;206;85;27
190;205;65;78
190;204;90;44
190;203;18;76
190;202;96;31
190;201;82;40
190;200;99;23
190;199;48;40
190;198;30;84
190;197;70;17
190;196;40;72
190;195;52;66
190;194;14;53
190;193;89;20
190;192;38;22
190;191;87;28
190;190;51;87
190;189;17;57
190;188;60;45
190;187;80;77
190;186;60;57
190;185;52;45
190;184;26;35
190;183;75;83
190;182;59;92
190;181;68;28
190;180;23;11
190;179;66;98
190;178;11;74
190;177;70;84
190;176;78;28
190;175;40;81
190;174;36;17
190;173;20;54
190;172;45;72
190;171;15;14
190;170;89;73
190;169;84;25
190;168;27;63
190;167;69;93
190;166;33;34
190;165;75;73
190;164;23;11
190;163;57;52
190;162;49;71
190;161;78;37
190;160;84;84
190;159;39;63
190;158;61;89
190;157;50;35
190;156;70;72
190;155;44;50
190;154;48;73
190;153;29;89
190;152;87;23
190;151;82;83
190;150;67;37
190;149;46;21
190;148;27;66
190;147;43;28
190;146;65;43
190;145;24;24
190;144;56;31
190;143;71;31
190;142;59;69
190;141;25;64
190;140;49;96
190;139;15;14
190;138;83;90
190;137;87;37
190;136;19;60
190;135;13;92
190;134;57;76
190;133;41;89
190;132;64;85
190;131;28;81
190;130;32;95
190;129;78;27
190;128;38;44
190;127;88;90
190;126;70;16
190;125;21;18
190;124;47;60
190;123;72;24
190;122;28;40
190;121;73;42
190;120;45;73
190;119;54;50
190;118;39;13
190;117;93;30
190;116;67;29
190;115;18;33
190;114;25;41
190;113;85;14
190;112;78;87
190;111;15;87
190;110;95;42
190;109;90;76
190;108;30;54
190;107;87;90
190;106;11;25
190;105;61;98
190;104;32;34
190;103;60;75
190;102;88;91
190;101;66;84
190;100;33;44
190;99;27;14
190;98;56;54
190;97;55;48
190;96;92;95
190;95;47;24
190;94;42;25
190;93;58;97
190;92;88;28
190;91;40;46
190;90;49;38
190;89;27;30
190;88;43;74
190;87;35;12
190;86;79;69
190;85;87;82
190;84;43;15
190;83;71;68
190;82;36;35
190;81;48;12
190;80;44;55
190;79;66;51
190;78;79;13
190;77;42;71
190;76;82;24
190;75;90;46
190;74;59;50
190;73;98;40
190;72;77;50
190;71;99;39
190;70;46;49
190;69;59;35
190;68;23;26
190;67;10;40
190;66;31;62
190;65;17;95
190;64;19;72
190;63;32;80
190;62;92;41
190;61;25;51
190;60;23;96
190;59;18;58
190;58;88;28
190;57;54;43
190;56;95;77
190;55;16;54
190;54;99;36
190;53;52;17
190;52;15;52
190;51;83;97
190;50;17;17
190;49;14;94
190;48;45;48
190;47;36;81
190;46;35;88
190;45;53;40
190;44;74;44
190;43;90;44
190;42;32;97
190;41;94;50
190;40;66;20
190;39;57;51
190;38;97;55
190;37;80;94
190;36;95;35
190;35;68;65
190;34;44;37
190;33;34;89
190;32;61;49
190;31;16;43
190;30;47;96
190;29;39;22
190;28;53;19
190;27;25;39
190;26;84;53
190;25;43;64
190;24;24;82
190;23;37;80
190;22;18;71
190;21;92;35
190;20;55;59
190;19;57;26
190;18;39;23
190;17;51;52
190;16;82;49
190;15;46;31
190;14;75;13
190;13;51;77
190;12;49;78
190;11;15;46
190;10;44;50
190;9;72;85
190;8;12;35
190;7;15;86
190;6;92;68
190;5;53;84
190;4;60;32
190;3;29;13
190;2;91;83
190;1;11;81
190;0;24;54
189;238;35;44
189;237;70;95
189;236;95;25
189;235;61;33
189;234;15;27
189;233;62;31
189;232;67;94
189;231;18;16
189;230;33;95
189;229;29;34
189;228;57;99
189;227;77;22
189;226;89;81
189;225;91;23
189;224;52;50
189;223;83;40
189;222;33;66
189;221;84;43
189;220;19;23
189;219;70;41
189;218;69;91
189;217;25;81
189;216;28;34
189;215;33;45
189;214;76;46
189;213;68;74
189;212;20;92
189;211;64;10
189;210;46;40
189;209;13;23
189;208;70;76
189;207;75;85
189;206;95;70
189;205;92;92
189;204;34;56
189;203;63;50
189;202;49;16
189;201;78;41
189;200;96;53
189;199;78;53
189;198;81;90
189;197;22;97
189;196;32;38
189;195;33;52
189;194;45;30
189;193;67;92
189;192;89;47
189;191;25;91
189;190;63;60
189;189;86;28
189;188;16;47
189;187;62;42
189;186;43;50
189;185;35;72
189;184;17;46
189;183;36;15
189;182;66;63
189;181;85;75
189;180;62;40
189;179;26;91
189;178;50;26
189;177;36;75
189;176;94;75
189;175;77;88
189;174;71;23
189;173;72;41
189;172;90;55
189;171;57;48
189;170;14;78
189;169;65;22
189;168;15;52
189;167;12;43
189;166;49;29
189;165;50;20
189;164;92;34
189;163;55;14
189;162;17;57
189;161;44;24
189;160;28;15
189;159;40;15
189;158;93;83
189;157;66;66
189;156;42;96
189;155;31;97
189;154;62;64
189;153;75;93
189;152;28;80
189;151;99;98
189;150;24;70
189;149;88;31
189;148;56;48
189;147;43;35
189;146;31;76
189;145;26;54
189;144;39;25
189;143;87;93
189;142;46;69
189;141;82;79
189;140;12;17
189;139;15;58
189;138;73;49
189;137;92;94
189;136;75;38
189;135;47;48
189;134;40;79
189;133;73;35
189;132;76;46
189;131;62;44
189;130;25;52
189;129;96;12
189;128;80;92
189;127;48;38
189;126;14;99
189;125;92;75
189;124;55;87
189;123;42;40
189;122;62;58
189;121;61;29
189;120;65;23
189;119;40;27
189;118;30;17
189;117;24;63
189;116;17;23
189;115;83;33
189;114;98;64
189;113;62;53
189;112;92;73
189;111;39;30
189;110;73;99
189;109;85;17
189;108;56;65
189;107;96;83
189;106;55;68
189;105;94;11
189;104;73;62
189;103;22;77
189;102;23;86
189;101;51;36
189;100;44;34
189;99;91;60
189;98;92;71
189;97;25;51
189;96;22;39
189;95;23;86
189;94;68;40
189;93;71;17
189;92;88;32
189;91;37;13
189;90;73;43
189;89;77;49
189;88;87;94
189;87;69;50
189;86;32;44
189;85;42;83
189;84;61;68
189;83;49;95
189;82;81;10
189;81;67;88
189;80;59;20
189;79;33;91
189;78;12;46
189;77;10;40
189;76;86;71
189;75;23;57
189;74;37;70
189;73;82;47
189;72;47;71
189;71;62;67
189;70;78;94
189;69;60;14
189;68;67;23
189;67;45;92
189;66;86;35
189;65;49;13
189;64;54;80
189;63;18;76
189;62;93;18
189;61;99;12
189;60;91;16
189;59;61;50
189;58;98;90
189;57;82;72
189;56;85;22
189;55;81;18
189;54;97;91
189;53;26;65
189;52;71;52
189;51;78;55
189;50;83;30
189;49;93;66
189;48;56;22
189;47;73;74
189;46;65;13
189;45;62;35
189;44;68;46
189;43;66;25
189;42;61;61
189;41;40;48
189;40;26;48
189;39;48;19
189;38;99;83
189;37;25;57
189;36;36;63
189;35;31;78
189;34;79;25
189;33;19;52
189;32;31;25
189;31;63;24
189;30;92;77
189;29;75;39
189;28;68;24
189;27;67;26
189;26;91;24
189;25;31;23
189;24;84;60
189;23;48;59
189;22;68;77
189;21;10;74
189;20;10;24
189;19;15;68
189;18;87;61
189;17;46;49
189;16;53;73
189;15;88;66
189;14;96;98
189;13;72;89
189;12;51;28
189;11;98;58
189;10;43;35
189;9;36;80
189;8;41;17
189;7;79;84
189;6;14;95
189;5;91;91
189;4;52;53
189;3;19;22
189;2;92;84
189;1;77;25
189;0;69;69
188;238;99;33
188;237;41;42
188;236;83;88
188;235;18;44
188;234;28;94
188;233;16;37
188;232;43;35
188;231;25;73
188;230;58;54
188;229;86;78
188;228;62;35
188;227;96;87
188;226;54;18
188;225;42;85
188;224;70;18
188;223;70;22
188;222;47;45
188;221;86;71
188;220;83;92
188;219;98;83
188;218;17;23
188;217;95;20
188;216;74;53
188;215;30;84
188;214;42;60
188;213;23;76
188;212;81;39
188;211;24;66
188;210;66;78
188;209;25;19
188;208;62;89
188;207;35;22
188;206;87;16
188;205;44;55
188;204;74;96
188;203;81;34
188;202;41;17
188;201;16;61
188;200;74;51
188;199;78;52
188;198;23;71
188;197;43;77
188;196;77;20
188;195;40;91
188;194;10;77
188;193;73;73
188;192;23;29
188;191;43;20
188;190;66;47
188;189;82;98
188;188;93;66
188;187;63;23
188;186;94;38
188;185;21;57
188;184;34;46
188;183;92;52
188;182;80;65
188;181;12;72
188;180;84;36
188;179;89;95
188;178;83;81
188;177;76;80
188;176;17;42
188;175;92;70
188;174;58;20
188;173;53;52
188;172;53;13
188;171;44;19
188;170;54;87
188;169;73;57
188;168;78;59
188;167;84;95
188;166;39;21
188;165;28;73
188;164;79;55
188;163;42;18
188;162;76;73
188;161;14;20
188;160;68;73
188;159;10;49
188;158;12;62
188;157;97;39
188;156;91;78
188;155;74;12
188;154;27;12
188;153;44;25
188;152;54;81
188;151;27;76
188;150;17;69
188;149;25;56
188;148;85;20
188;147;95;75
188;146;45;46
188;145;54;41
188;144;97;32
188;143;74;52
188;142;97;93
188;141;51;86
188;140;14;58
188;139;22;75
188;138;23;23
188;137;90;20
188;136;37;97
188;135;60;92
188;134;56;73
188;133;16;24
188;132;28;63
188;131;13;25
188;130;85;54
188;129;22;31
188;128;48;29
188;127;98;36
188;126;10;68
188;125;78;76
188;124;13;54
188;123;70;56
188;122;19;54
188;121;79;23
188;120;59;55
188;119;79;46
188;118;78;58
188;117;28;31
188;116;45;45
188;115;41;62
188;114;59;54
188;113;15;92
188;112;10;88
188;111;12;45
188;110;51;40
188;109;85;18
188;108;84;35
188;107;85;78
188;106;95;42
188;105;99;31
188;104;38;22
188;103;32;40
188;102;36;98
188;101;91;96
188;100;68;83
188;99;77;86
188;98;31;53
188;97;98;42
188;96;31;10
188;95;39;50
188;94;64;82
188;93;70;62
188;92;86;72
188;91;55;38
188;90;48;63
188;89;75;40
188;88;59;73
188;87;79;21
188;86;95;11
188;85;59;13
188;84;42;81
188;83;17;16
188;82;93;47
188;81;76;76
188;80;92;80
188;79;31;30
188;78;82;14
188;77;11;89
188;76;16;98
188;75;42;61
188;74;35;58
188;73;54;12
188;72;14;13
188;71;76;94
188;70;67;89
188;69;42;21
188;68;66;70
188;67;11;20
188;66;81;73
188;65;15;57
188;64;92;27
188;63;80;97
188;62;96;17
188;61;75;42
188;60;24;56
188;59;58;41
188;58;71;69
188;57;81;59
188;56;13;94
188;55;17;69
188;54;50;21
188;53;58;55
188;52;67;45
188;51;50;70
188;50;54;85
188;49;68;52
188;48;18;10
188;47;73;49
188;46;47;92
188;45;14;50
188;44;27;64
188;43;61;80
188;42;37;96
188;41;85;77
188;40;47;88
188;39;16;25
188;38;60;70
188;37;90;68
188;36;30;62
188;35;57;81
188;34;28;69
188;33;21;33
188;32;73;23
188;31;44;19
188;30;85;26
188;29;92;40
188;28;70;29
188;27;29;48
188;26;65;31
188;25;20;22
188;24;82;10
188;23;71;27
188;22;18;68
188;21;52;79
188;20;41;23
188;19;78;17
188;18;25;47
188;17;65;72
188;16;32;78
188;15;10;96
188;14;64;28
188;13;85;44
188;12;57;13
188;11;65;86
188;10;42;66
188;9;57;65
188;8;81;98
188;7;11;43
188;6;30;10
188;5;41;27
188;4;74;10
188;3;89;34
188;2;16;81
188;1;56;42
188;0;29;69
187;238;26;22
187;237;36;97
187;236;93;73
187;235;29;41
187;234;25;84
187;233;72;84
187;232;60;84
187;231;34;66
187;230;53;14
187;229;24;30
187;228;57;97
187;227;61;88
187;226;15;91
187;225;92;87
187;224;66;30
187;223;98;33
187;222;21;28
187;221;44;17
187;220;16;58
187;219;59;45
187;218;67;64
187;217;81;65
187;216;15;10
187;215;11;89
187;214;60;40
187;213;83;87
187;212;87;49
187;211;71;47
187;210;90;95
187;209;16;36
187;208;77;40
187;207;42;57
187;206;57;40
187;205;76;12
187;204;29;57
187;203;75;41
187;202;42;65
187;201;90;59
187;200;31;38
187;199;49;95
187;198;85;37
187;197;18;13
187;196;99;93
187;195;45;99
187;194;60;18
187;193;65;53
187;192;40;77
187;191;61;53
187;190;75;32
187;189;68;94
187;188;24;75
187;187;68;61
187;186;22;15
187;185;44;57
187;184;65;84
187;183;67;48
187;182;32;86
187;181;35;86
187;180;29;98
187;179;91;63
187;178;47;19
187;177;46;95
187;176;49;53
187;175;83;98
187;174;76;57
187;173;61;31
187;172;46;47
187;171;69;56
187;170;49;19
187;169;48;30
187;168;44;45
187;167;71;49
187;166;24;25
187;165;10;34
187;164;76;18
187;163;77;42
187;162;86;19
187;161;40;58
187;160;95;11
187;159;61;17
187;158;76;89
187;157;73;39
187;156;64;29
187;155;12;46
187;154;61;39
187;153;58;61
187;152;93;73
187;151;46;18
187;150;90;82
187;149;44;53
187;148;49;39
187;147;79;40
187;146;44;45
187;145;92;46
187;144;64;52
187;143;45;76
187;142;31;85
187;141;78;50
187;140;16;37
187;139;21;34
187;138;86;24
187;137;99;73
187;136;22;86
187;135;76;25
187;134;19;94
187;133;25;39
187;132;83;82
187;131;93;65
187;130;69;95
187;129;28;40
187;128;94;28
187;127;89;40
187;126;36;97
187;125;27;16
187;124;16;12
187;123;39;12
187;122;71;29
187;121;13;75
187;120;55;16
187;119;30;54
187;118;60;77
187;117;65;80
187;116;45;65
187;115;16;41
187;114;10;32
187;113;10;59
187;112;90;64
187;111;67;25
187;110;56;11
187;109;57;41
187;108;55;37
187;107;92;21
187;106;20;30
187;105;48;53
187;104;14;85
187;103;15;65
187;102;92;82
187;101;43;49
187;100;27;98
187;99;75;27
187;98;34;16
187;97;80;53
187;96;12;80
187;95;57;25
187;94;13;76
187;93;97;13
187;92;15;31
187;91;72;73
187;90;53;53
187;89;86;84
187;88;14;17
187;87;91;40
187;86;67;86
187;85;25;77
187;84;54;68
187;83;18;52
187;82;68;51
187;81;90;46
187;80;49;63
187;79;23;44
187;78;68;52
187;77;98;54
187;76;65;51
187;75;34;71
187;74;64;83
187;73;69;82
187;72;56;61
187;71;60;47
187;70;36;66
187;69;20;77
187;68;64;45
187;67;47;13
187;66;60;27
187;65;80;38
187;64;47;17
187;63;10;29
187;62;35;32
187;61;51;83
187;60;94;16
187;59;25;36
187;58;90;16
187;57;70;63
187;56;57;93
187;55;18;40
187;54;42;39
187;53;20;67
187;52;14;11
187;51;10;44
187;50;16;18
187;49;24;69
187;48;88;23
187;47;54;53
187;46;88;61
187;45;91;35
187;44;37;35
187;43;23;33
187;42;32;87
187;41;63;76
187;40;92;42
187;39;55;81
187;38;87;16
187;37;43;82
187;36;85;30
187;35;31;30
187;34;65;65
187;33;75;55
187;32;71;60
187;31;22;58
187;30;47;52
187;29;49;67
187;28;96;70
187;27;81;46
187;26;73;35
187;25;17;56
187;24;98;62
187;23;55;44
187;22;51;62
187;21;84;72
187;20;47;40
187;19;88;75
187;18;15;88
187;17;88;23
187;16;75;54
187;15;24;62
187;14;17;13
187;13;60;76
187;12;39;51
187;11;12;19
187;10;75;32
187;9;89;67
187;8;84;59
187;7;65;58
187;6;44;39
187;5;63;15
187;4;79;76
187;3;27;26
187;2;44;60
187;1;96;68
187;0;95;41
186;238;15;30
186;237;37;63
186;236;45;28
186;235;84;87
186;234;38;96
186;233;45;86
186;232;95;69
186;231;21;36
186;230;63;99
186;229;16;73
186;228;51;77
186;227;25;60
186;226;93;58
186;225;61;30
