x;y;type
21;44;tree
22;44;tree
23;44;tree
24;44;tree
25;44;tree
26;44;tree
27;44;tree
28;44;tree
29;44;tree
30;44;tree
31;44;tree
32;44;tree
33;44;tree
34;44;tree
35;44;tree
36;44;tree
37;44;tree
38;44;tree
39;44;tree
40;44;tree
41;44;tree
42;44;tree
43;44;tree
44;44;tree
45;44;tree
46;44;tree
47;44;tree
48;44;tree
49;44;tree
50;44;tree
51;44;tree
52;44;tree
53;44;tree
54;44;tree
60;44;tree
61;44;tree
62;44;tree
63;44;tree
64;44;tree
65;44;tree
66;44;tree
67;44;tree
68;44;tree
69;44;tree
70;44;tree
71;44;tree
72;44;tree
73;44;tree
94;44;tree
95;44;tree
102;44;tree
103;44;tree
104;44;tree
105;44;tree
12;45;tree
13;45;tree
14;45;tree
15;45;tree
16;45;tree
17;45;tree
18;45;tree
19;45;tree
23;45;tree
24;45;tree
25;45;tree
26;45;tree
27;45;tree
28;45;tree
29;45;tree
30;45;tree
31;45;tree
32;45;tree
33;45;tree
34;45;tree
35;45;tree
36;45;tree
37;45;tree
38;45;tree
39;45;tree
40;45;tree
41;45;tree
42;45;tree
43;45;tree
44;45;tree
45;45;tree
46;45;tree
47;45;tree
48;45;tree
49;45;tree
50;45;tree
51;45;tree
52;45;tree
53;45;tree
54;45;tree
55;45;tree
56;45;tree
57;45;tree
58;45;tree
59;45;tree
60;45;tree
61;45;tree
62;45;tree
67;45;tree
68;45;tree
69;45;tree
70;45;tree
71;45;tree
72;45;tree
73;45;tree
74;45;tree
75;45;tree
76;45;tree
77;45;tree
78;45;tree
79;45;tree
101;45;tree
102;45;tree
103;45;tree
104;45;tree
108;45;tree
109;45;tree
110;45;tree
18;46;tree
19;46;tree
20;46;tree
21;46;tree
22;46;tree
26;46;tree
27;46;tree
28;46;tree
29;46;tree
30;46;tree
31;46;tree
32;46;tree
33;46;tree
34;46;tree
35;46;tree
36;46;tree
37;46;tree
38;46;tree
39;46;tree
40;46;tree
41;46;tree
42;46;tree
43;46;tree
44;46;tree
45;46;tree
46;46;tree
47;46;tree
48;46;tree
49;46;tree
50;46;tree
51;46;tree
52;46;tree
53;46;tree
54;46;tree
55;46;tree
56;46;tree
57;46;tree
58;46;tree
59;46;tree
60;46;tree
61;46;tree
62;46;tree
63;46;tree
64;46;tree
65;46;tree
66;46;tree
67;46;tree
68;46;tree
69;46;tree
74;46;tree
75;46;tree
76;46;tree
77;46;tree
78;46;tree
79;46;tree
80;46;tree
81;46;tree
82;46;tree
83;46;tree
84;46;tree
85;46;tree
109;46;tree
110;46;tree
111;46;tree
112;46;tree
113;46;tree
114;46;tree
115;46;tree
116;46;tree
23;47;tree
24;47;tree
25;47;tree
26;47;tree
27;47;tree
28;47;tree
29;47;tree
33;47;tree
34;47;tree
35;47;tree
36;47;tree
37;47;tree
38;47;tree
39;47;tree
40;47;tree
41;47;tree
42;47;tree
43;47;tree
44;47;tree
45;47;tree
46;47;tree
47;47;tree
48;47;tree
49;47;tree
50;47;tree
51;47;tree
52;47;tree
53;47;tree
54;47;tree
55;47;tree
56;47;tree
57;47;tree
58;47;tree
59;47;tree
60;47;tree
61;47;tree
62;47;tree
63;47;tree
64;47;tree
65;47;tree
66;47;tree
67;47;tree
68;47;tree
69;47;tree
70;47;tree
71;47;tree
72;47;tree
73;47;tree
74;47;tree
75;47;tree
76;47;tree
77;47;tree
81;47;tree
82;47;tree
83;47;tree
84;47;tree
85;47;tree
86;47;tree
87;47;tree
88;47;tree
89;47;tree
90;47;tree
91;47;tree
115;47;tree
116;47;tree
0;48;tree
1;48;tree
28;48;tree
29;48;tree
30;48;tree
31;48;tree
32;48;tree
33;48;tree
34;48;tree
35;48;tree
36;48;tree
37;48;tree
38;48;tree
39;48;tree
40;48;tree
41;48;tree
42;48;tree
43;48;tree
44;48;tree
45;48;tree
46;48;tree
47;48;tree
48;48;tree
49;48;tree
50;48;tree
51;48;tree
52;48;tree
53;48;tree
54;48;tree
55;48;tree
56;48;tree
57;48;tree
58;48;tree
59;48;tree
60;48;tree
61;48;tree
62;48;tree
63;48;tree
64;48;tree
65;48;tree
66;48;tree
67;48;tree
68;48;tree
69;48;tree
70;48;tree
71;48;tree
72;48;tree
73;48;tree
74;48;tree
75;48;tree
76;48;tree
77;48;tree
78;48;tree
79;48;tree
80;48;tree
81;48;tree
82;48;tree
83;48;tree
84;48;tree
88;48;tree
89;48;tree
90;48;tree
91;48;tree
92;48;tree
93;48;tree
94;48;tree
95;48;tree
96;48;tree
4;49;tree
5;49;tree
6;49;tree
32;49;tree
33;49;tree
34;49;tree
35;49;tree
36;49;tree
37;49;tree
38;49;tree
39;49;tree
40;49;tree
41;49;tree
42;49;tree
43;49;tree
44;49;tree
45;49;tree
46;49;tree
47;49;tree
48;49;tree
49;49;tree
50;49;tree
51;49;tree
52;49;tree
53;49;tree
54;49;tree
55;49;tree
56;49;tree
57;49;tree
58;49;tree
59;49;tree
60;49;tree
61;49;tree
62;49;tree
63;49;tree
64;49;tree
65;49;tree
66;49;tree
67;49;tree
68;49;tree
69;49;tree
70;49;tree
71;49;tree
72;49;tree
73;49;tree
74;49;tree
75;49;tree
76;49;tree
77;49;tree
78;49;tree
79;49;tree
80;49;tree
81;49;tree
82;49;tree
83;49;tree
84;49;tree
85;49;tree
86;49;tree
87;49;tree
88;49;tree
89;49;tree
90;49;tree
91;49;tree
97;49;tree
98;49;tree
99;49;tree
100;49;tree
101;49;tree
9;50;tree
10;50;tree
38;50;tree
39;50;tree
40;50;tree
41;50;tree
42;50;tree
43;50;tree
44;50;tree
45;50;tree
46;50;tree
47;50;tree
48;50;tree
49;50;tree
50;50;tree
51;50;tree
52;50;tree
53;50;tree
54;50;tree
55;50;tree
56;50;tree
57;50;tree
58;50;tree
59;50;tree
60;50;tree
61;50;tree
62;50;tree
63;50;tree
64;50;tree
65;50;tree
66;50;tree
67;50;tree
68;50;tree
69;50;tree
70;50;tree
71;50;tree
72;50;tree
73;50;tree
74;50;tree
75;50;tree
76;50;tree
77;50;tree
78;50;tree
79;50;tree
80;50;tree
81;50;tree
82;50;tree
83;50;tree
84;50;tree
85;50;tree
86;50;tree
87;50;tree
88;50;tree
89;50;tree
90;50;tree
91;50;tree
92;50;tree
93;50;tree
94;50;tree
95;50;tree
96;50;tree
97;50;tree
98;50;tree
105;50;tree
106;50;tree
107;50;tree
12;51;tree
13;51;tree
14;51;tree
15;51;tree
16;51;tree
45;51;tree
46;51;tree
47;51;tree
48;51;tree
49;51;tree
50;51;tree
51;51;tree
52;51;tree
53;51;tree
54;51;tree
55;51;tree
56;51;tree
57;51;tree
58;51;tree
59;51;tree
60;51;tree
61;51;tree
62;51;tree
63;51;tree
64;51;tree
65;51;tree
66;51;tree
67;51;tree
68;51;tree
69;51;tree
70;51;tree
71;51;tree
72;51;tree
73;51;tree
74;51;tree
75;51;tree
76;51;tree
77;51;tree
78;51;tree
79;51;tree
80;51;tree
81;51;tree
82;51;tree
83;51;tree
84;51;tree
85;51;tree
86;51;tree
87;51;tree
88;51;tree
89;51;tree
90;51;tree
91;51;tree
92;51;tree
93;51;tree
94;51;tree
95;51;tree
96;51;tree
97;51;tree
98;51;tree
99;51;tree
100;51;tree
101;51;tree
102;51;tree
103;51;tree
104;51;tree
48;52;tree
49;52;tree
50;52;tree
51;52;tree
52;52;tree
53;52;tree
54;52;tree
55;52;tree
56;52;tree
57;52;tree
58;52;tree
59;52;tree
60;52;tree
61;52;tree
62;52;tree
63;52;tree
64;52;tree
65;52;tree
66;52;tree
67;52;tree
68;52;tree
69;52;tree
70;52;tree
71;52;tree
72;52;tree
73;52;tree
74;52;tree
75;52;tree
76;52;tree
77;52;tree
78;52;tree
79;52;tree
80;52;tree
81;52;tree
82;52;tree
83;52;tree
84;52;tree
85;52;tree
86;52;tree
87;52;tree
88;52;tree
89;52;tree
90;52;tree
91;52;tree
92;52;tree
93;52;tree
94;52;tree
95;52;tree
96;52;tree
97;52;tree
98;52;tree
99;52;tree
100;52;tree
101;52;tree
102;52;tree
103;52;tree
104;52;tree
105;52;tree
106;52;tree
107;52;tree
108;52;tree
109;52;tree
110;52;tree
111;52;tree
112;52;tree
53;53;tree
54;53;tree
55;53;tree
56;53;tree
57;53;tree
58;53;tree
59;53;tree
60;53;tree
61;53;tree
62;53;tree
63;53;tree
64;53;tree
65;53;tree
66;53;tree
67;53;tree
68;53;tree
69;53;tree
70;53;tree
71;53;tree
72;53;tree
73;53;tree
74;53;tree
75;53;tree
76;53;tree
77;53;tree
78;53;tree
79;53;tree
80;53;tree
81;53;tree
82;53;tree
83;53;tree
84;53;tree
85;53;tree
86;53;tree
87;53;tree
88;53;tree
89;53;tree
90;53;tree
91;53;tree
92;53;tree
93;53;tree
94;53;tree
95;53;tree
96;53;tree
97;53;tree
98;53;tree
99;53;tree
100;53;tree
101;53;tree
102;53;tree
103;53;tree
104;53;tree
105;53;tree
106;53;tree
107;53;tree
108;53;tree
109;53;tree
110;53;tree
111;53;tree
112;53;tree
113;53;tree
114;53;tree
115;53;tree
116;53;tree
0;54;tree
1;54;tree
2;54;tree
3;54;tree
58;54;tree
59;54;tree
60;54;tree
61;54;tree
62;54;tree
63;54;tree
64;54;tree
65;54;tree
66;54;tree
67;54;tree
70;54;tree
71;54;tree
72;54;tree
73;54;tree
74;54;tree
75;54;tree
76;54;tree
77;54;tree
78;54;tree
79;54;tree
80;54;tree
81;54;tree
82;54;tree
83;54;tree
84;54;tree
85;54;tree
86;54;tree
87;54;tree
88;54;tree
89;54;tree
90;54;tree
91;54;tree
92;54;tree
93;54;tree
94;54;tree
95;54;tree
96;54;tree
97;54;tree
98;54;tree
99;54;tree
100;54;tree
101;54;tree
102;54;tree
103;54;tree
104;54;tree
105;54;tree
106;54;tree
107;54;tree
108;54;tree
109;54;tree
110;54;tree
111;54;tree
112;54;tree
113;54;tree
114;54;tree
115;54;tree
116;54;tree
0;55;tree
1;55;tree
2;55;tree
3;55;tree
4;55;tree
5;55;tree
6;55;tree
7;55;tree
8;55;tree
9;55;tree
10;55;tree
11;55;tree
12;55;tree
64;55;tree
65;55;tree
66;55;tree
67;55;tree
68;55;tree
69;55;tree
70;55;tree
71;55;tree
72;55;tree
78;55;tree
79;55;tree
80;55;tree
81;55;tree
82;55;tree
83;55;tree
84;55;tree
85;55;tree
86;55;tree
87;55;tree
88;55;tree
89;55;tree
90;55;tree
91;55;tree
92;55;tree
93;55;tree
94;55;tree
95;55;tree
96;55;tree
97;55;tree
98;55;tree
99;55;tree
100;55;tree
101;55;tree
102;55;tree
103;55;tree
104;55;tree
105;55;tree
106;55;tree
107;55;tree
108;55;tree
109;55;tree
110;55;tree
111;55;tree
112;55;tree
113;55;tree
114;55;tree
115;55;tree
116;55;tree
0;56;tree
1;56;tree
2;56;tree
3;56;tree
4;56;tree
5;56;tree
6;56;tree
7;56;tree
8;56;tree
9;56;tree
10;56;tree
11;56;tree
12;56;tree
13;56;tree
14;56;tree
15;56;tree
16;56;tree
17;56;tree
18;56;tree
19;56;tree
69;56;tree
70;56;tree
71;56;tree
72;56;tree
73;56;tree
74;56;tree
75;56;tree
76;56;tree
77;56;tree
78;56;tree
85;56;tree
86;56;tree
87;56;tree
88;56;tree
89;56;tree
90;56;tree
91;56;tree
92;56;tree
93;56;tree
94;56;tree
95;56;tree
96;56;tree
97;56;tree
98;56;tree
99;56;tree
100;56;tree
101;56;tree
102;56;tree
103;56;tree
104;56;tree
105;56;tree
106;56;tree
107;56;tree
108;56;tree
109;56;tree
110;56;tree
111;56;tree
112;56;tree
113;56;tree
114;56;tree
115;56;tree
116;56;tree
0;57;tree
1;57;tree
2;57;tree
3;57;tree
4;57;tree
5;57;tree
6;57;tree
7;57;tree
8;57;tree
9;57;tree
10;57;tree
11;57;tree
12;57;tree
13;57;tree
14;57;tree
15;57;tree
16;57;tree
17;57;tree
18;57;tree
19;57;tree
20;57;tree
21;57;tree
22;57;tree
23;57;tree
24;57;tree
25;57;tree
75;57;tree
76;57;tree
77;57;tree
78;57;tree
79;57;tree
80;57;tree
85;57;tree
86;57;tree
87;57;tree
88;57;tree
92;57;tree
93;57;tree
94;57;tree
95;57;tree
96;57;tree
97;57;tree
98;57;tree
99;57;tree
100;57;tree
101;57;tree
102;57;tree
103;57;tree
104;57;tree
105;57;tree
106;57;tree
107;57;tree
108;57;tree
109;57;tree
110;57;tree
111;57;tree
112;57;tree
113;57;tree
114;57;tree
115;57;tree
116;57;tree
0;58;tree
1;58;tree
2;58;tree
3;58;tree
4;58;tree
5;58;tree
6;58;tree
7;58;tree
8;58;tree
9;58;tree
10;58;tree
11;58;tree
12;58;tree
13;58;tree
14;58;tree
15;58;tree
16;58;tree
17;58;tree
18;58;tree
19;58;tree
20;58;tree
21;58;tree
22;58;tree
23;58;tree
24;58;tree
25;58;tree
26;58;tree
27;58;tree
28;58;tree
29;58;tree
30;58;tree
31;58;tree
32;58;tree
79;58;tree
80;58;tree
81;58;tree
82;58;tree
83;58;tree
84;58;tree
85;58;tree
86;58;tree
88;58;tree
89;58;tree
90;58;tree
91;58;tree
92;58;tree
93;58;tree
94;58;tree
95;58;tree
96;58;tree
97;58;tree
98;58;tree
99;58;tree
100;58;tree
101;58;tree
102;58;tree
103;58;tree
104;58;tree
105;58;tree
106;58;tree
107;58;tree
108;58;tree
109;58;tree
110;58;tree
111;58;tree
112;58;tree
113;58;tree
114;58;tree
115;58;tree
116;58;tree
0;59;tree
1;59;tree
2;59;tree
3;59;tree
4;59;tree
5;59;tree
6;59;tree
7;59;tree
8;59;tree
9;59;tree
10;59;tree
11;59;tree
12;59;tree
13;59;tree
14;59;tree
15;59;tree
16;59;tree
17;59;tree
18;59;tree
19;59;tree
20;59;tree
21;59;tree
22;59;tree
23;59;tree
24;59;tree
25;59;tree
26;59;tree
27;59;tree
28;59;tree
29;59;tree
30;59;tree
31;59;tree
32;59;tree
33;59;tree
34;59;tree
35;59;tree
36;59;tree
37;59;tree
38;59;tree
84;59;tree
85;59;tree
86;59;tree
87;59;tree
88;59;tree
89;59;tree
90;59;tree
91;59;tree
92;59;tree
93;59;tree
95;59;tree
96;59;tree
97;59;tree
98;59;tree
99;59;tree
100;59;tree
101;59;tree
102;59;tree
103;59;tree
104;59;tree
105;59;tree
106;59;tree
107;59;tree
108;59;tree
109;59;tree
110;59;tree
111;59;tree
112;59;tree
113;59;tree
114;59;tree
115;59;tree
116;59;tree
0;60;tree
1;60;tree
2;60;tree
3;60;tree
4;60;tree
5;60;tree
6;60;tree
7;60;tree
8;60;tree
9;60;tree
10;60;tree
11;60;tree
12;60;tree
13;60;tree
14;60;tree
15;60;tree
16;60;tree
17;60;tree
18;60;tree
19;60;tree
20;60;tree
21;60;tree
22;60;tree
23;60;tree
24;60;tree
25;60;tree
26;60;tree
27;60;tree
28;60;tree
29;60;tree
30;60;tree
31;60;tree
32;60;tree
33;60;tree
34;60;tree
35;60;tree
36;60;tree
37;60;tree
38;60;tree
39;60;tree
40;60;tree
41;60;tree
42;60;tree
44;60;tree
89;60;tree
90;60;tree
91;60;tree
92;60;tree
93;60;tree
94;60;tree
95;60;tree
96;60;tree
97;60;tree
98;60;tree
99;60;tree
100;60;tree
101;60;tree
102;60;tree
103;60;tree
104;60;tree
105;60;tree
106;60;tree
107;60;tree
108;60;tree
109;60;tree
110;60;tree
111;60;tree
112;60;tree
113;60;tree
114;60;tree
115;60;tree
116;60;tree
0;61;tree
1;61;tree
2;61;tree
3;61;tree
4;61;tree
5;61;tree
6;61;tree
7;61;tree
8;61;tree
9;61;tree
10;61;tree
11;61;tree
12;61;tree
13;61;tree
14;61;tree
15;61;tree
16;61;tree
17;61;tree
18;61;tree
19;61;tree
20;61;tree
21;61;tree
22;61;tree
23;61;tree
24;61;tree
25;61;tree
26;61;tree
27;61;tree
28;61;tree
29;61;tree
30;61;tree
31;61;tree
32;61;tree
33;61;tree
34;61;tree
35;61;tree
36;61;tree
37;61;tree
38;61;tree
39;61;tree
40;61;tree
41;61;tree
42;61;tree
43;61;tree
44;61;tree
45;61;tree
46;61;tree
47;61;tree
48;61;tree
49;61;tree
50;61;tree
95;61;tree
96;61;tree
97;61;tree
98;61;tree
99;61;tree
100;61;tree
101;61;tree
102;61;tree
103;61;tree
104;61;tree
105;61;tree
106;61;tree
107;61;tree
108;61;tree
109;61;tree
110;61;tree
111;61;tree
112;61;tree
113;61;tree
114;61;tree
115;61;tree
116;61;tree
0;62;tree
1;62;tree
2;62;tree
3;62;tree
4;62;tree
5;62;tree
6;62;tree
7;62;tree
8;62;tree
9;62;tree
10;62;tree
11;62;tree
12;62;tree
13;62;tree
14;62;tree
15;62;tree
16;62;tree
17;62;tree
18;62;tree
19;62;tree
20;62;tree
21;62;tree
22;62;tree
23;62;tree
24;62;tree
25;62;tree
26;62;tree
27;62;tree
28;62;tree
29;62;tree
30;62;tree
31;62;tree
32;62;tree
33;62;tree
34;62;tree
35;62;tree
36;62;tree
37;62;tree
38;62;tree
39;62;tree
40;62;tree
41;62;tree
42;62;tree
43;62;tree
44;62;tree
45;62;tree
46;62;tree
47;62;tree
48;62;tree
49;62;tree
50;62;tree
51;62;tree
52;62;tree
53;62;tree
54;62;tree
55;62;tree
56;62;tree
57;62;tree
58;62;tree
59;62;tree
81;62;tree
103;62;tree
104;62;tree
111;62;tree
112;62;tree
113;62;tree
114;62;tree
115;62;tree
116;62;tree
0;63;tree
1;63;tree
2;63;tree
3;63;tree
4;63;tree
5;63;tree
6;63;tree
7;63;tree
8;63;tree
9;63;tree
10;63;tree
11;63;tree
12;63;tree
13;63;tree
14;63;tree
15;63;tree
16;63;tree
17;63;tree
18;63;tree
19;63;tree
20;63;tree
21;63;tree
22;63;tree
23;63;tree
24;63;tree
25;63;tree
26;63;tree
27;63;tree
28;63;tree
29;63;tree
30;63;tree
31;63;tree
32;63;tree
33;63;tree
34;63;tree
35;63;tree
36;63;tree
37;63;tree
38;63;tree
39;63;tree
40;63;tree
41;63;tree
42;63;tree
43;63;tree
44;63;tree
45;63;tree
46;63;tree
47;63;tree
48;63;tree
49;63;tree
50;63;tree
51;63;tree
52;63;tree
53;63;tree
54;63;tree
55;63;tree
56;63;tree
57;63;tree
58;63;tree
59;63;tree
60;63;tree
61;63;tree
62;63;tree
63;63;tree
64;63;tree
65;63;tree
66;63;tree
67;63;tree
69;63;tree
86;63;tree
87;63;tree
109;63;tree
110;63;tree
0;64;tree
1;64;tree
2;64;tree
3;64;tree
4;64;tree
5;64;tree
6;64;tree
7;64;tree
8;64;tree
9;64;tree
10;64;tree
11;64;tree
12;64;tree
13;64;tree
14;64;tree
15;64;tree
16;64;tree
17;64;tree
18;64;tree
19;64;tree
20;64;tree
21;64;tree
22;64;tree
23;64;tree
24;64;tree
25;64;tree
26;64;tree
27;64;tree
28;64;tree
29;64;tree
30;64;tree
31;64;tree
32;64;tree
33;64;tree
34;64;tree
35;64;tree
36;64;tree
37;64;tree
38;64;tree
39;64;tree
40;64;tree
41;64;tree
42;64;tree
43;64;tree
44;64;tree
45;64;tree
46;64;tree
47;64;tree
48;64;tree
49;64;tree
50;64;tree
51;64;tree
52;64;tree
53;64;tree
54;64;tree
55;64;tree
56;64;tree
57;64;tree
58;64;tree
59;64;tree
60;64;tree
61;64;tree
62;64;tree
63;64;tree
64;64;tree
65;64;tree
66;64;tree
67;64;tree
68;64;tree
69;64;tree
70;64;tree
71;64;tree
72;64;tree
73;64;tree
74;64;tree
75;64;tree
76;64;tree
77;64;tree
109;64;tree
113;64;tree
114;64;tree
115;64;tree
116;64;tree
0;65;tree
5;65;tree
6;65;tree
7;65;tree
8;65;tree
9;65;tree
10;65;tree
11;65;tree
12;65;tree
13;65;tree
14;65;tree
15;65;tree
16;65;tree
17;65;tree
18;65;tree
19;65;tree
20;65;tree
21;65;tree
22;65;tree
23;65;tree
24;65;tree
25;65;tree
26;65;tree
27;65;tree
28;65;tree
29;65;tree
30;65;tree
31;65;tree
32;65;tree
33;65;tree
34;65;tree
35;65;tree
36;65;tree
37;65;tree
38;65;tree
39;65;tree
40;65;tree
41;65;tree
42;65;tree
43;65;tree
44;65;tree
45;65;tree
46;65;tree
47;65;tree
48;65;tree
49;65;tree
50;65;tree
51;65;tree
52;65;tree
53;65;tree
54;65;tree
55;65;tree
56;65;tree
57;65;tree
58;65;tree
59;65;tree
60;65;tree
61;65;tree
62;65;tree
63;65;tree
64;65;tree
65;65;tree
66;65;tree
67;65;tree
68;65;tree
69;65;tree
70;65;tree
71;65;tree
72;65;tree
73;65;tree
74;65;tree
75;65;tree
76;65;tree
77;65;tree
78;65;tree
79;65;tree
80;65;tree
81;65;tree
82;65;tree
83;65;tree
84;65;tree
85;65;tree
86;65;tree
87;65;tree
88;65;tree
89;65;tree
90;65;tree
91;65;tree
115;65;tree
116;65;tree
0;66;tree
2;66;tree
3;66;tree
4;66;tree
5;66;tree
6;66;tree
7;66;tree
8;66;tree
9;66;tree
10;66;tree
11;66;tree
12;66;tree
13;66;tree
14;66;tree
15;66;tree
16;66;tree
17;66;tree
18;66;tree
19;66;tree
20;66;tree
21;66;tree
22;66;tree
23;66;tree
24;66;tree
25;66;tree
26;66;tree
27;66;tree
28;66;tree
29;66;tree
30;66;tree
31;66;tree
32;66;tree
33;66;tree
34;66;tree
35;66;tree
36;66;tree
37;66;tree
38;66;tree
39;66;tree
40;66;tree
41;66;tree
42;66;tree
43;66;tree
44;66;tree
45;66;tree
46;66;tree
47;66;tree
48;66;tree
49;66;tree
50;66;tree
51;66;tree
52;66;tree
53;66;tree
54;66;tree
55;66;tree
56;66;tree
57;66;tree
58;66;tree
59;66;tree
60;66;tree
61;66;tree
62;66;tree
63;66;tree
64;66;tree
65;66;tree
66;66;tree
67;66;tree
68;66;tree
69;66;tree
70;66;tree
71;66;tree
72;66;tree
73;66;tree
74;66;tree
75;66;tree
76;66;tree
77;66;tree
78;66;tree
79;66;tree
80;66;tree
81;66;tree
82;66;tree
83;66;tree
84;66;tree
85;66;tree
86;66;tree
87;66;tree
88;66;tree
89;66;tree
90;66;tree
91;66;tree
92;66;tree
93;66;tree
94;66;tree
95;66;tree
96;66;tree
97;66;tree
98;66;tree
99;66;tree
4;67;tree
5;67;tree
6;67;tree
9;67;tree
10;67;tree
11;67;tree
12;67;tree
13;67;tree
14;67;tree
15;67;tree
16;67;tree
17;67;tree
18;67;tree
19;67;tree
20;67;tree
21;67;tree
22;67;tree
23;67;tree
24;67;tree
25;67;tree
26;67;tree
27;67;tree
28;67;tree
29;67;tree
30;67;tree
31;67;tree
32;67;tree
33;67;tree
34;67;tree
35;67;tree
36;67;tree
37;67;tree
38;67;tree
39;67;tree
40;67;tree
41;67;tree
42;67;tree
43;67;tree
44;67;tree
45;67;tree
46;67;tree
47;67;tree
48;67;tree
49;67;tree
50;67;tree
51;67;tree
52;67;tree
53;67;tree
54;67;tree
55;67;tree
56;67;tree
57;67;tree
58;67;tree
59;67;tree
60;67;tree
61;67;tree
62;67;tree
63;67;tree
64;67;tree
65;67;tree
66;67;tree
67;67;tree
68;67;tree
69;67;tree
70;67;tree
71;67;tree
72;67;tree
73;67;tree
74;67;tree
75;67;tree
76;67;tree
77;67;tree
78;67;tree
79;67;tree
80;67;tree
81;67;tree
82;67;tree
83;67;tree
84;67;tree
85;67;tree
86;67;tree
87;67;tree
88;67;tree
89;67;tree
90;67;tree
91;67;tree
92;67;tree
93;67;tree
94;67;tree
95;67;tree
96;67;tree
97;67;tree
98;67;tree
99;67;tree
100;67;tree
101;67;tree
102;67;tree
103;67;tree
104;67;tree
105;67;tree
11;68;tree
12;68;tree
13;68;tree
16;68;tree
17;68;tree
18;68;tree
19;68;tree
20;68;tree
21;68;tree
22;68;tree
23;68;tree
24;68;tree
25;68;tree
26;68;tree
27;68;tree
28;68;tree
29;68;tree
30;68;tree
31;68;tree
32;68;tree
33;68;tree
34;68;tree
35;68;tree
36;68;tree
37;68;tree
38;68;tree
39;68;tree
40;68;tree
41;68;tree
42;68;tree
43;68;tree
44;68;tree
45;68;tree
46;68;tree
47;68;tree
48;68;tree
49;68;tree
50;68;tree
51;68;tree
52;68;tree
53;68;tree
54;68;tree
55;68;tree
56;68;tree
57;68;tree
58;68;tree
59;68;tree
60;68;tree
61;68;tree
62;68;tree
63;68;tree
64;68;tree
65;68;tree
66;68;tree
67;68;tree
68;68;tree
69;68;tree
70;68;tree
71;68;tree
72;68;tree
73;68;tree
74;68;tree
75;68;tree
76;68;tree
77;68;tree
78;68;tree
79;68;tree
80;68;tree
81;68;tree
82;68;tree
83;68;tree
84;68;tree
85;68;tree
86;68;tree
87;68;tree
88;68;tree
89;68;tree
90;68;tree
91;68;tree
92;68;tree
93;68;tree
94;68;tree
95;68;tree
96;68;tree
97;68;tree
98;68;tree
99;68;tree
100;68;tree
101;68;tree
102;68;tree
103;68;tree
104;68;tree
105;68;tree
106;68;tree
107;68;tree
108;68;tree
109;68;tree
110;68;tree
18;69;tree
19;69;tree
20;69;tree
23;69;tree
24;69;tree
25;69;tree
26;69;tree
27;69;tree
28;69;tree
29;69;tree
30;69;tree
31;69;tree
32;69;tree
33;69;tree
34;69;tree
35;69;tree
36;69;tree
37;69;tree
38;69;tree
39;69;tree
40;69;tree
41;69;tree
42;69;tree
43;69;tree
44;69;tree
45;69;tree
46;69;tree
47;69;tree
48;69;tree
49;69;tree
50;69;tree
51;69;tree
52;69;tree
53;69;tree
54;69;tree
55;69;tree
56;69;tree
57;69;tree
58;69;tree
59;69;tree
60;69;tree
61;69;tree
62;69;tree
63;69;tree
64;69;tree
65;69;tree
66;69;tree
67;69;tree
68;69;tree
69;69;tree
70;69;tree
71;69;tree
72;69;tree
73;69;tree
74;69;tree
75;69;tree
76;69;tree
77;69;tree
78;69;tree
79;69;tree
80;69;tree
81;69;tree
82;69;tree
83;69;tree
84;69;tree
85;69;tree
86;69;tree
87;69;tree
88;69;tree
89;69;tree
90;69;tree
91;69;tree
92;69;tree
93;69;tree
94;69;tree
95;69;tree
96;69;tree
97;69;tree
98;69;tree
99;69;tree
100;69;tree
101;69;tree
102;69;tree
103;69;tree
104;69;tree
105;69;tree
106;69;tree
107;69;tree
108;69;tree
109;69;tree
110;69;tree
112;69;tree
113;69;tree
114;69;tree
115;69;tree
116;69;tree
23;70;tree
24;70;tree
25;70;tree
26;70;tree
27;70;tree
28;70;tree
29;70;tree
30;70;tree
31;70;tree
32;70;tree
33;70;tree
34;70;tree
35;70;tree
36;70;tree
37;70;tree
38;70;tree
39;70;tree
40;70;tree
41;70;tree
42;70;tree
43;70;tree
44;70;tree
45;70;tree
46;70;tree
47;70;tree
48;70;tree
49;70;tree
50;70;tree
51;70;tree
52;70;tree
53;70;tree
54;70;tree
55;70;tree
56;70;tree
57;70;tree
58;70;tree
59;70;tree
60;70;tree
61;70;tree
62;70;tree
63;70;tree
64;70;tree
65;70;tree
66;70;tree
67;70;tree
68;70;tree
69;70;tree
70;70;tree
71;70;tree
72;70;tree
73;70;tree
74;70;tree
75;70;tree
76;70;tree
77;70;tree
78;70;tree
79;70;tree
80;70;tree
81;70;tree
82;70;tree
83;70;tree
84;70;tree
85;70;tree
86;70;tree
87;70;tree
88;70;tree
89;70;tree
90;70;tree
91;70;tree
92;70;tree
93;70;tree
94;70;tree
95;70;tree
96;70;tree
97;70;tree
98;70;tree
99;70;tree
100;70;tree
101;70;tree
102;70;tree
103;70;tree
104;70;tree
105;70;tree
106;70;tree
107;70;tree
108;70;tree
109;70;tree
110;70;tree
111;70;tree
112;70;tree
113;70;tree
114;70;tree
115;70;tree
116;70;tree
2;71;tree
3;71;tree
4;71;tree
5;71;tree
6;71;tree
30;71;tree
31;71;tree
32;71;tree
33;71;tree
34;71;tree
35;71;tree
36;71;tree
37;71;tree
38;71;tree
